"Mozilla/5.0 QGIS/*",1048.7557638888889,325.8352777777778
"com.elena.schoolbusmanagementsystem",416.3584375,0.9819675925925926
"com.atlas.eturjawali.dirty",398.4062847222222,1.100150462962963
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0",313.6189351851852,9.872337962962963
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",252.6574537037037,28.25164351851852
"Mozilla/5.0 (Linux; U; Android 2.3.5; ru-ru; Philips W632 Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko)",175.18899305555556,2.146608796296296
"Dart/* (dart:io)",159.3951851851852,7.739293981481482
"flutter_map (*)",97.3244212962963,3.903634259259259
"GeoTiler/*",90.94993055555555,0.30774305555555553
"hk.gov.mardep.eSeaGo",83.13208333333333,0.09506944444444444
"Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",68.88365740740741,10.232800925925925
"edu.mit.appinventor.aicompanion3",67.75946759259259,0.528912037037037
"ArcGIS Client Using WinInet",66.449375,29.45841435185185
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.56",65.12395833333333,7.646944444444444
"com.mitaxidonald.taxi",64.8472337962963,0.0061574074074074074
"Axis/*",63.01229166666667,0.00045138888888888887
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML, like Gecko) 3uTools Safari/538.1",62.07511574074074,7.334780092592593
"Mozilla/5.0 (compatible; Marble/*)",57.288333333333334,24.56278935185185
"com.facebook.katana",54.146145833333335,1.6898148148148149
"TAK",49.03068287037037,10.703425925925925
"com.ssts.hms",45.933993055555554,0.8312962962962963
"SynxHealthTest",43.92560185185185,0.0
"MapProxy-*",43.46510416666667,37.04259259259259
"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",43.074328703703706,3.6113310185185186
"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",36.7472337962963,1.4592013888888888
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0",36.45248842592593,1.289085648148148
"JOSM/1.5 *",34.867094907407406,14.834293981481482
"ar.org.pami.prestadores",33.332199074074076,3.408761574074074
"Graph Messenger T9.0.2 - P10.3",30.94886574074074,5.520578703703704
"Maperitive/*",29.102546296296296,18.740972222222222
